Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
200030810,2020-01-03,2020-01-03,1100,2020-01-03,1110,102,,,835 MARTIN L KING JR DR NW,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
200030887,2020-01-03,2020-01-03,1100,2020-01-03,1500,501,,,375 18TH ST NW @TARGET - 18TH,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,Atlantic Station,E,33.793030000000002,-84.399209999999997
200030890,2020-01-03,2020-01-02,1410,2020-01-02,1427,210,,,3393 PEACHTREE RD NE @LENOX MALL,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
200030965,2020-01-03,2020-01-03,1150,2020-01-03,1300,401,,,829 RALPH D ABERNATHY BLVD SW,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,West End,T,33.738329999999998,-84.415019999999998
200030986,2020-01-03,2020-01-03,1212,2020-01-03,1538,211,,,2539 PIEDMONT RD NE @TARGET - PIEDMONT,Evening Watch,,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.82403,-84.363280000000003
200031061,2020-01-03,2020-01-03,1330,2020-01-03,1350,107,,,1981 JOSEPH E BOONE BLVD NW,Evening Watch,,LARCENY-NON VEHICLE,0630,2303,Grove Park,J,33.764859999999999,-84.451740000000001
200031172,2020-01-03,2020-01-03,1256,2020-01-03,1538,211,,,2539 PIEDMONT RD NE @TARGET - PIEDMONT,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.82403,-84.363280000000003
200030121,2020-01-03,2020-01-02,2300,2020-01-03,0100,604,,,458 EDGEWOOD AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Sweet Auburn,M,33.754519999999999,-84.372680000000003
200030243,2020-01-03,2020-01-02,1946,2020-01-03,0250,505,,,659 PEACHTREE ST NE @GEORGIAN TERRACE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.772579999999998,-84.38449
200030214,2020-01-03,2020-01-03,0115,2020-01-03,0140,209,,,3771 ROSWELL RD NE,Morning Watch,3,LARCENY-NON VEHICLE,0610,2301,North Buckhead,B,33.857500000000002,-84.381590000000003
200030244,2020-01-03,2020-01-02,1700,2020-01-03,0254,307,,,611 AMAL DR SW,Unknown,26,LARCENY-FROM VEHICLE,0640,2305,Amal Heights,Y,33.708089999999999,-84.398099999999999
200030300,2020-01-03,2020-01-03,0230,2020-01-03,0350,509,,,223 PEACHTREE ST NE @WHITEHEAD BUILDING,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.76023,-84.387460000000004
200030312,2020-01-03,2020-01-03,0422,2020-01-03,0422,412,,,2019 SANDLAKE DR SW,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,,P,33.69905,-84.542940000000002
200030385,2020-01-03,2020-01-02,1800,2020-01-03,0600,402,,,839 ATWOOD ST SW,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Oakland City,S,33.732140000000001,-84.429640000000006
200030393,2020-01-03,2020-01-03,0100,2020-01-03,0600,605,,,301 MEMORIAL DR SE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Grant Park,W,33.746499999999997,-84.377669999999995
200030541,2020-01-03,2020-01-03,0849,2020-01-03,0849,306,,,2095 METROPOLITAN PKWY SW,Day Watch,23,LARCENY-FROM VEHICLE,0640,2305,Sylvan Hills,X,33.69753,-84.4084
200030757,2020-01-03,2020-01-02,2130,2020-01-03,1100,212,,,415 ARMOUR DR NE,Unknown,26,LARCENY-FROM VEHICLE,0640,2305,,F,33.812669999999997,-84.374120000000005
200030967,2020-01-03,2019-12-31,0400,2020-01-01,0800,412,,,4638 GREENBRIAR TRL SW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Greenbriar Village,P,33.704520000000002,-84.539060000000006
200030970,2020-01-03,2020-01-02,1400,2020-01-02,1900,212,,,1141 SHERIDAN RD NE,Evening Watch,5,LARCENY-FROM VEHICLE,0640,2305,Lindridge/Martin Manor,F,33.819859999999998,-84.350449999999995
200030974,2020-01-03,2020-01-02,1000,2020-01-02,1300,103,,,1455 ELLSWORTH INDUSTRIAL BLVD NW,Day Watch,,LARCENY-FROM VEHICLE,0640,2305,Blandtown,D,33.795789999999997,-84.425749999999994
200031373,2020-01-03,2020-01-02,2200,2020-01-03,0830,614,,,511 8TH ST NE,Evening Watch,20,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.77928,-84.370320000000007
200031478,2020-01-03,2020-01-03,1630,2020-01-03,1658,411,,,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Greenbriar,R,33.688450000000003,-84.493279999999999
200031491,2020-01-03,2020-01-03,1400,2020-01-03,1530,602,,,44 KROG ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.755420000000001,-84.364819999999995
200031517,2020-01-03,2020-01-03,1556,2020-01-03,1559,210,,,3535 PEACHTREE RD NE @TARGET - PEACHTREE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Lenox,B,33.851819999999996,-84.359499999999997
200031539,2020-01-03,2020-01-03,1600,2020-01-03,1725,201,,,1160 MOORES MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Brandon,C,33.831330000000001,-84.424980000000005
200031891,2020-01-03,2020-01-03,1814,2020-01-03,1940,613,,,761 COURTENAY DR NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Morningside/Lenox Park,F,33.78998,-84.361760000000004
200031938,2020-01-03,2020-01-03,1830,2020-01-03,2000,613,,,1212 LANIER BLVD NE,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,Morningside/Lenox Park,F,33.787840000000003,-84.350139999999996
200031961,2020-01-03,2020-01-03,1700,2020-01-03,2000,608,,,427 MORELAND AVE NE,Evening Watch,3,LARCENY-FROM VEHICLE,0640,2305,Candler Park,N,33.76605,-84.348929999999996
200031973,2020-01-03,2020-01-03,1845,2020-01-03,2015,602,,,675 N HIGHLAND AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Poncey-Highland,N,33.7729,-84.352410000000006
200031982,2020-01-03,2020-01-03,1900,2020-01-03,2020,602,,,1083 EUCLID AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.76323,-84.351550000000003
200031984,2020-01-03,2020-01-03,1830,2020-01-03,2020,612,,,GLENWOOD AVE SE / JOSEPH AVE SE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,East Atlanta,W,33.740160000000003,-84.346890000000002
200032008,2020-01-03,2020-01-03,1830,2020-01-03,2030,602,,,781 ASHLAND AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.757919999999999,-84.362629999999996
200032057,2020-01-03,2020-01-03,1930,2020-01-03,2100,602,,,918 AUSTIN AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.762039999999999,-84.357249999999993
200032123,2020-01-03,2020-01-03,1845,2020-01-03,2305,207,,,225 26TH ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Brookwood,E,33.802909999999997,-84.399360000000001
200032208,2020-01-03,2020-01-03,2115,2020-01-03,2220,207,,,1784 PEACHTREE RD NW,Morning Watch,,LARCENY-FROM VEHICLE,0640,2305,Ardmore,E,33.803339999999999,-84.393510000000006
200032209,2020-01-03,2020-01-03,2200,2020-01-03,2230,605,,,301 GRANT CIRCLE SE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Grant Park,W,33.725479999999997,-84.377309999999994
200032213,2020-01-03,2020-01-03,2105,2020-01-03,2225,212,,,2345 CHESHIRE BRIDGE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Lindridge/Martin Manor,F,33.81906,-84.351299999999995
200032218,2020-01-03,2020-01-03,2153,2020-01-03,2235,103,,,1738 MACARTHUR BLVD NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Bolton,D,33.81326,-84.444800000000001
200032264,2020-01-03,2020-01-03,2004,2020-01-03,2300,503,,,1136 CRESCENT AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.78575,-84.384510000000006
200032303,2020-01-03,2020-01-03,2250,2020-01-03,2300,212,,,1824 CHESHIRE BRIDGE RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Morningside/Lenox Park,F,33.809310000000004,-84.363029999999995
200031233,2020-01-03,2019-12-31,0140,2019-12-31,0157,501,,,147 15TH ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,0650,2304,Midtown,E,33.787019999999998,-84.382710000000003
200032244,2020-01-03,2020-01-03,2100,2020-01-03,2251,206,,,75 E WESLEY RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0650,2304,Peachtree Heights East,B,33.828440000000001,-84.384979999999999
200030926,2020-01-03,2020-01-03,1215,2020-01-03,1230,401,,,571 JOSEPH E LOWERY BLVD SW,Day Watch,24,LARCENY-NON VEHICLE,0670,2308,West End,T,33.739570000000001,-84.4178
200031556,2020-01-03,2020-01-03,1734,2020-01-03,1735,510,,,171 AUBURN AVE NE @CITY WALK APARTMENTS,Evening Watch,21,LARCENY-NON VEHICLE,0670,2308,Downtown,M,33.755459999999999,-84.38185
200030823,2020-01-03,2020-01-02,1240,2020-01-03,0350,606,,,981 KIRKWOOD AVE SE,Day Watch,20,LARCENY-NON VEHICLE,0690,2399,Reynoldstown,N,33.750059999999998,-84.355220000000003
200031317,2020-01-03,2020-01-03,1000,2020-01-03,1428,401,,,1241 LUCILE AVE SW,Evening Watch,20,LARCENY-NON VEHICLE,0690,2310,West End,T,33.742530000000002,-84.428349999999995
200031618,2020-01-03,2019-11-11,0800,2020-01-03,1756,508,,,240 PEACHTREE ST NW @MERCHANDISE MART,Evening Watch,5,LARCENY-NON VEHICLE,0690,2399,Downtown,M,33.760559999999998,-84.388350000000003
200030445,2020-01-03,2020-01-03,0700,2020-01-03,0710,414,,I-134,3390 FAIRBURN RD SW,Day Watch,18,AUTO THEFT,0710,2404,Ben Hill,P,33.663899999999998,-84.523769999999999
200030727,2020-01-03,2019-12-20,1200,2020-01-03,1030,204,,H,2148 HILLS AVE NW,Morning Watch,18,AUTO THEFT,0710,2404A,Underwood Hills,D,33.814030000000002,-84.431020000000004
200030733,2020-01-03,2020-01-03,0650,2020-01-03,0700,205,,,490 COLLIER RD NW,Day Watch,31,AUTO THEFT,0710,2404,Collier Hills,C,33.810929999999999,-84.403419999999997
200031960,2020-01-03,2020-01-03,1800,2020-01-03,1842,206,,,3167 PEACHTREE RD NE,Evening Watch,21,AUTO THEFT,0710,2404,Buckhead Village,B,33.840310000000002,-84.375879999999995
200030188,2020-01-03,2020-01-03,0157,2020-01-03,0157,410,,,2280  CAMPBELLTON ROAD,Morning Watch,13,ROBBERY-PEDESTRIAN,0311,1204,Campbellton Road,R,33.704129999999999,-84.462689999999995
200030052,2020-01-03,2020-01-03,0000,2020-01-03,0030,511,,,2 KIMBALL WAY SE,Morning Watch,13,ROBBERY-PEDESTRIAN,0341,1206,Downtown,M,33.753489999999999,-84.388540000000006
200031931,2020-01-03,2020-01-03,2000,2020-01-03,2000,607,,,1120 MORELAND DR SE,Evening Watch,,ROBBERY-PEDESTRIAN,0341,1206,Custer/McDonough/Guice,W,33.709200000000003,-84.353899999999996
200030050,2020-01-03,2020-01-03,0015,2020-01-03,0030,207,,628,464 BISHOP ST NW,Morning Watch,,ROBBERY-RESIDENCE,0315,1207,Loring Heights,E,33.792909999999999,-84.402670000000001
200031403,2020-01-03,2020-01-03,1630,2020-01-03,1635,311,,,2920 WATERS RD SW,Evening Watch,20,AGG ASSAULT,0420,1315K,Glenrose Heights,Z,33.675289999999997,-84.394660000000002
200031581,2020-01-03,2020-01-03,1743,2020-01-03,1743,307,,,1665 JONESBORO RD SE,Evening Watch,18,AGG ASSAULT,0430,1315,Lakewood Heights,Y,33.706620000000001,-84.379859999999994
200031981,2020-01-03,2020-01-03,2020,2020-01-03,2110,510,,,71 PEACHTREE ST NE @WOODRUFF PARK,Evening Watch,31,AGG ASSAULT,0440,1399,Downtown,M,33.755200000000002,-84.388580000000005
200030123,2020-01-03,2019-12-31,2315,2020-01-03,0110,603,,,368 ANGIER AVE NE,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,Old Fourth Ward,M,33.766820000000003,-84.375339999999994
200031302,2020-01-03,2020-01-03,1500,2020-01-03,1555,409,,26J,2909 CAMPBELLTON RD SW,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Southwest,R,33.698689999999999,-84.482650000000007
200031823,2020-01-03,2020-01-03,1745,2020-01-03,1922,101,,1906,565 GREENSFERRY AVE SW,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,The Villages at Castleberry Hill,T,33.746510000000001,-84.406750000000002
200031830,2020-01-03,2019-12-28,1200,2020-01-03,1900,202,,,1219 SWIMS VALLEY DR NW,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,Mt. Paran/Northside,A,33.878210000000003,-84.427250000000001
200030842,2020-01-03,2019-12-23,1100,2019-12-23,1400,505,,1133,782 PEACHTREE ST NE,Day Watch,19,BURGLARY-NONRES,0522,2205,Midtown,E,33.775930000000002,-84.384659999999997
200030953,2020-01-03,2020-01-03,1255,2020-01-03,1255,303,,,668 SMITH ST SW,Day Watch,20,BURGLARY-RESIDENCE,0531,2202A,Mechanicsville,V,33.736759999999997,-84.400700000000001
200040803,2020-01-04,2020-01-03,1900,2020-01-04,0900,607,,,915 GLENWOOD AVE SE,Day Watch,6,BURGLARY-NONRES,0512,2203,Ormewood Park,W,33.739019999999996,-84.357900000000001
200040813,2020-01-04,2020-01-04,0400,2020-01-04,0415,407,,,264 WILSON MILL RD SW,Day Watch,4,BURGLARY-NONRES,0512,2203,Wisteria Gardens,H,33.755960000000002,-84.514080000000007
200040610,2020-01-04,2020-01-04,0750,2020-01-04,0805,405,,,2427 ROSE MILL CT SW,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Florida Heights,I,33.746299999999998,-84.469750000000005
200040721,2020-01-04,2019-12-24,1800,2020-01-04,0945,606,,642,777 MEMORIAL DR SE,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Reynoldstown,N,33.746540000000003,-84.361360000000005
200040733,2020-01-04,2019-12-30,1500,2020-01-04,0730,207,,B5,500 NORTHSIDE CIR NW,Unknown,26,BURGLARY-RESIDENCE,0511,2202,Loring Heights,E,33.797240000000002,-84.406679999999994
200040762,2020-01-04,2020-01-04,0900,2020-01-04,0900,312,,,225 OAK DR,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Glenrose Heights,Z,33.668300000000002,-84.386160000000004
200042345,2020-01-04,2019-12-21,1400,2020-01-04,2245,205,,2407,214 COLONIAL HOMES DR NW,Morning Watch,26,BURGLARY-RESIDENCE,0511,2202,Colonial Homes,C,33.813920000000003,-84.394589999999994
200042417,2020-01-04,2020-01-04,2330,2020-01-04,2335,606,,,1143 VILLAGE CT SE,Morning Watch,26,BURGLARY-RESIDENCE,0511,2202,Ormewood Park,W,33.743929999999999,-84.351100000000002
200042386,2020-01-04,2020-01-04,2300,2020-01-04,2315,508,,,150 WALTON STREET,Morning Watch,13,AGG ASSAULT,0420,1315K,Downtown,M,33.758119999999998,-84.392920000000004
200042085,2020-01-04,2020-01-04,2040,2020-01-04,2040,112,,,2938 ELEANOR TER NW,Evening Watch,20,AGG ASSAULT,0410,1314,Collier Heights,I,33.77854,-84.483779999999996
200042188,2020-01-04,2020-01-04,2124,2020-01-04,2124,106,APT,B23,1167 JOSEPH E BOONE BLVD NW,Evening Watch,26,AGG ASSAULT,0410,1314,Bankhead,K,33.763599999999997,-84.426010000000005
200042419,2020-01-04,2020-01-04,2320,2020-01-05,0100,307,,,1607 JONESBORO RD SE,Morning Watch,20,AGG ASSAULT,0410,1314,Lakewood Heights,Y,33.708210000000001,-84.381119999999996
200041256,2020-01-04,2020-01-02,0630,2020-01-03,1800,612,,,570 BROWNWOOD AVE SE,Evening Watch,20,AUTO THEFT,0730,2434,East Atlanta,W,33.738770000000002,-84.347809999999996
200042076,2020-01-04,2020-01-04,2000,2020-01-04,2130,102,,,835 MARTIN L KING JR DR NW,Evening Watch,12,AUTO THEFT,0730,2434,Vine City,L,33.755040000000001,-84.414569999999998
200041063,2020-01-04,2020-01-04,1235,2020-01-04,1240,210,,,855 E PACES FERRY RD NE,Day Watch,32,ROBBERY-PEDESTRIAN,0311,1204,Lenox,B,33.846690000000002,-84.356179999999995
200042468,2020-01-04,2020-01-04,2352,2020-01-04,2356,503,,,1080 PEACHTREE ST NE,Morning Watch,13,ROBBERY-PEDESTRIAN,0311,1204,Midtown,E,33.784089999999999,-84.383529999999993
200040282,2020-01-04,2020-01-04,0220,2020-01-04,0240,305,,3926,178 MOURY AVE SW,Morning Watch,26,ROBBERY-RESIDENCE,0345,1209,The Villages at Carver,Y,33.713470000000001,-84.390789999999996
200042163,2020-01-04,2020-01-04,2100,2020-01-04,2112,310,,,2455 ANTWERP DR SE,Evening Watch,20,ROBBERY-RESIDENCE,0345,1209,Browns Mill Park,Z,33.687449999999998,-84.385509999999996
200040020,2020-01-04,2020-01-03,2355,2020-01-04,0010,204,,,1203 COLLIER RD NW,Morning Watch,23,AUTO THEFT,0710,2404,,C,33.811630000000001,-84.425359999999998
200040226,2020-01-04,2020-01-03,2300,2020-01-04,0100,505,,,855 PEACHTREE ST NE,Morning Watch,18,AUTO THEFT,0710,2404,Midtown,E,33.777000000000001,-84.383859999999999
200040603,2020-01-04,2020-01-04,0820,2020-01-04,0820,302,,,1135 COLEMAN ST SW,Day Watch,20,AUTO THEFT,0710,2404,Pittsburgh,V,33.723999999999997,-84.404169999999993
200040660,2020-01-04,2020-01-03,2230,2020-01-04,0900,313,,,3405 EISENHOWER CIR SE,Evening Watch,18,AUTO THEFT,0710,2404,South River Gardens,Z,33.659140000000001,-84.356359999999995
200040839,2020-01-04,2020-01-03,1120,2020-01-03,1220,105,,,1417 LAVENDER DR NW,Unknown,13,AUTO THEFT,0710,2404,Hunter Hills,K,33.761479999999999,-84.434259999999995
200040889,2020-01-04,2020-01-03,0800,2020-01-03,1900,612,,,1326 GLENWOOD AVE SE,Day Watch,18,AUTO THEFT,0710,2404,East Atlanta,W,33.740450000000003,-84.344110000000001
200040911,2020-01-04,2020-01-02,1345,2020-01-04,1100,210,,10403,1050 LENOX PARK BLVD NE,Morning Watch,18,AUTO THEFT,0710,2404,Pine Hills,B,33.850160000000002,-84.348460000000003
200041353,2020-01-04,2020-01-04,1000,2020-01-04,1530,509,,4025,396 PIEDMONT AVE NE,Evening Watch,18,AUTO THEFT,0710,2404,Downtown,M,33.765259999999998,-84.382159999999999
200041536,2020-01-04,2020-01-04,0030,2020-01-04,1650,604,,P,391 RALPH MCGILL BLVD NE,Evening Watch,,AUTO THEFT,0710,2404,Old Fourth Ward,M,33.763910000000003,-84.374709999999993
200042244,2020-01-04,2020-01-04,2100,2020-01-04,2150,209,,,4233 ROSWELL RD NE,Evening Watch,18,AUTO THEFT,0710,2404,North Buckhead,B,33.870010000000001,-84.380589999999998
200042264,2020-01-04,2020-01-04,1900,2020-01-04,2200,312,,123,85 MOUNT ZION RD SE,Morning Watch,18,AUTO THEFT,0710,2404,Glenrose Heights,Z,33.672690000000003,-84.386780000000002
200040630,2020-01-04,2020-01-04,0229,2020-01-04,0230,503,,A,936 MYRTLE ST NE,Morning Watch,20,LARCENY-NON VEHICLE,0690,2399,Midtown,E,33.780079999999998,-84.37961
200041055,2020-01-04,2020-01-03,1530,2020-01-04,1240,201,,,3200 HOWELL MILL RD NW ,Evening Watch,6,LARCENY-NON VEHICLE,0690,2399,,C,33.842059999999996,-84.428619999999995
200041229,2020-01-04,2020-01-03,2200,2020-01-04,0700,211,,,2479 PEACHTREE RD NE,Unknown,18,LARCENY-NON VEHICLE,0660,2317,Peachtree Hills,B,33.822499999999998,-84.386520000000004
200040188,2020-01-04,2020-01-04,0100,2020-01-04,0110,210,,,1001 GARDEN VIEW DR NE,Morning Watch,20,LARCENY-NON VEHICLE,0670,2308,Pine Hills,B,33.848950000000002,-84.349040000000002
200040624,2020-01-04,2020-01-03,2300,2020-01-03,2345,509,,2537,255 COURTLAND ST NE,Morning Watch,14,LARCENY-NON VEHICLE,0670,2308,Downtown,M,33.761389999999999,-84.384060000000005
200041296,2020-01-04,2019-12-01,1200,2020-01-02,1200,306,1965,501,1965 RAMBLING DR SW,Evening Watch,26,LARCENY-NON VEHICLE,0670,2308,Sylvan Hills,X,33.70111,-84.405479999999997
200040218,2020-01-04,2020-01-03,2030,2020-01-04,0140,612,,,2069 CHESHIRE BRIDGE RD NE,Day Watch,18,LARCENY-FROM VEHICLE,0650,2304,Lindridge/Martin Manor,F,33.811480000000003,-84.355230000000006
200041130,2020-01-04,2020-01-01,0000,2020-01-04,1355,110,,,1783 JOHNSON RD NW,Evening Watch,20,LARCENY-FROM VEHICLE,0650,2304,Rockdale,G,33.785469999999997,-84.445930000000004
200041409,2020-01-04,2020-01-04,0630,2020-01-04,1600,208,,,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,Day Watch,18,LARCENY-FROM VEHICLE,0650,2304,North Buckhead,B,33.849110000000003,-84.370750000000001
200041581,2020-01-04,2020-01-04,1700,2020-01-04,1715,303,,,307 RICHARDSON ST SW,Evening Watch,24,LARCENY-NON VEHICLE,0680,2307,Mechanicsville,V,33.740839999999999,-84.397670000000005
200040023,2020-01-04,2020-01-03,2200,2020-01-03,2345,501,,,1025 HOWELL MILL RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.782850000000003,-84.411259999999999
200040068,2020-01-04,2020-01-03,2200,2020-01-04,0024,206,,,264 PHARR RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Village,B,33.837319999999998,-84.378600000000006
200040180,2020-01-04,2020-01-03,1930,2020-01-04,0115,306,,,3137 LAKEWOOD AVE SW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Sylvan Hills,X,33.697510000000001,-84.42089
200040224,2020-01-04,2020-01-03,2230,2020-01-04,0140,504,,,469 MARIETTA ST NW,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.765639999999998,-84.396690000000007
200040338,2020-01-04,2020-01-04,0130,2020-01-04,0256,501,,,398 14TH ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.78593,-84.40025
200040376,2020-01-04,2020-01-04,0000,2020-01-04,0334,602,,,448 MORELAND AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.766539999999999,-84.349159999999998
200040379,2020-01-04,2020-01-03,2340,2020-01-04,0300,508,,,30 IVAN ALLEN JR BLVD NW,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.76444,-84.388400000000004
200040559,2020-01-04,2020-01-04,0126,2020-01-04,0130,508,,,111 CONE ST NW,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.757980000000003,-84.389690000000002
200040613,2020-01-04,2020-01-03,2300,2020-01-04,0800,313,,,3645 SOUTHSIDE INDUSTRIAL PKWY SE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Blair Villa/Poole Creek,Z,33.659260000000003,-84.374420000000001
200040702,2020-01-04,2020-01-04,0800,2020-01-04,0934,304,,,460 FRASER ST SE,Day Watch,99,LARCENY-FROM VEHICLE,0640,2305,Summerhill,V,33.742269999999998,-84.386070000000004
200040797,2020-01-04,2020-01-04,0100,2020-01-04,1000,606,,,1074 SEABOARD AVE NE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Reynoldstown,N,33.758130000000001,-84.351209999999995
200040799,2020-01-04,2020-01-04,0715,2020-01-04,1015,509,,,134 BAKER ST NE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.762410000000003,-84.383070000000004
200040945,2020-01-04,2020-01-03,2230,2020-01-04,1115,210,,,3443 KINGSBORO RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Heights,B,33.849600000000002,-84.357919999999993
200041011,2020-01-04,2019-12-30,2215,2019-12-31,0030,601,,,300 N HIGHLAND AVE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.762839999999997,-84.358590000000007
200041107,2020-01-04,2020-01-04,1045,2020-01-04,1330,504,,,640 MEANS ST NW,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Marietta Street Artery,E,33.77543,-84.407139999999998
200041145,2020-01-04,2019-12-21,1200,2020-01-04,1030,210,,439,3460 KINGSBORO RD NE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Heights,B,33.850169999999999,-84.357699999999994
200041195,2020-01-04,2020-01-03,0800,2020-01-03,1700,510,,,200 EDGEWOOD AVE NE,Unknown,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.75479,-84.381020000000007
